tissue,health_state,set,network_name,network_code,pathway,count
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Glycosaminoglycan degradation,33
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Glycosphingolipid biosynthesis - ganglio series,17
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Glycosphingolipid biosynthesis - globo and isoglobo series,18
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Glycosphingolipid biosynthesis - lacto and neolacto series,15
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,2
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Glyoxylate and dicarboxylate metabolism,20
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Histidine metabolism,67
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Inositol phosphate metabolism,16
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Insect hormone biosynthesis,13
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Isoquinoline alkaloid biosynthesis,45
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Limonene and pinene degradation,106
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Linoleic acid metabolism,37
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Lipoic acid metabolism,2
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Lysine biosynthesis,4
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Lysine degradation,220
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Mannose type O-glycan biosynthesis,1
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Metabolic pathways,1435
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Metabolism of xenobiotics by cytochrome P450,116
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Methane metabolism,19
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Microbial metabolism in diverse environments,448
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Monobactam biosynthesis,1
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Mucin type O-glycan biosynthesis,7
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,N-Glycan biosynthesis,23
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Naphthalene degradation,10
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,"Neomycin, kanamycin and gentamicin biosynthesis",3
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Nicotinate and nicotinamide metabolism,23
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Nitrogen metabolism,3
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Novobiocin biosynthesis,6
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,One carbon pool by folate,22
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Other glycan degradation,15
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Other types of O-glycan biosynthesis,1
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Oxidative phosphorylation,4
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Pantothenate and CoA biosynthesis,20
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Pentose and glucuronate interconversions,27
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Pentose phosphate pathway,17
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Phenylalanine metabolism,158
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,"Phenylalanine, tyrosine and tryptophan biosynthesis",7
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Phenylpropanoid biosynthesis,5
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Phosphonate and phosphinate metabolism,4
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Porphyrin and chlorophyll metabolism,26
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Primary bile acid biosynthesis,43
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Propanoate metabolism,134
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Purine metabolism,60
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Pyrimidine metabolism,53
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Pyruvate metabolism,37
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Retinol metabolism,60
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Riboflavin metabolism,10
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Secondary bile acid biosynthesis,4
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Selenocompound metabolism,5
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Sesquiterpenoid and triterpenoid biosynthesis,2
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Sphingolipid metabolism,30
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Starch and sucrose metabolism,22
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Steroid biosynthesis,139
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Steroid hormone biosynthesis,87
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Streptomycin biosynthesis,7
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Styrene degradation,5
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Sulfur metabolism,4
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Synthesis and degradation of ketone bodies,5
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Taurine and hypotaurine metabolism,9
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Terpenoid backbone biosynthesis,22
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Thiamine metabolism,9
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Toluene degradation,89
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,"Tropane, piperidine and pyridine alkaloid biosynthesis",26
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Tryptophan metabolism,293
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Tyrosine metabolism,85
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Ubiquinone and other terpenoid-quinone biosynthesis,3
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,"Valine, leucine and isoleucine biosynthesis",4
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,"Valine, leucine and isoleucine degradation",321
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Various types of N-glycan biosynthesis,18
Kidney-Renal,Cancer,nonMDS,Kidney-Renal_Cancer_nonMDS,RCNM,Vitamin B6 metabolism,9
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Aflatoxin biosynthesis,1
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,"Alanine, aspartate and glutamate metabolism",13
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,alpha-Linolenic acid metabolism,11
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Amino sugar and nucleotide sugar metabolism,21
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Aminobenzoate degradation,4
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Arachidonic acid metabolism,19
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Arginine and proline metabolism,22
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Arginine biosynthesis,8
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Ascorbate and aldarate metabolism,7
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Benzoate degradation,9
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,beta-Alanine metabolism,19
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Betalain biosynthesis,2
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Biosynthesis of antibiotics,106
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Biosynthesis of secondary metabolites,160
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Biosynthesis of unsaturated fatty acids,22
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Biotin metabolism,1
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Butanoate metabolism,11
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,C5-Branched dibasic acid metabolism,1
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Caffeine metabolism,3
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Caprolactam degradation,7
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Carbon fixation in photosynthetic organisms,10
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Carbon fixation pathways in prokaryotes,22
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Chloroalkane and chloroalkene degradation,5
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Citrate cycle (TCA cycle),19
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Cyanoamino acid metabolism,3
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Cysteine and methionine metabolism,13
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,D-Glutamine and D-glutamate metabolism,3
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Drug metabolism - cytochrome P450,23
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Drug metabolism - other enzymes,49
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Ether lipid metabolism,4
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Ethylbenzene degradation,4
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Fatty acid biosynthesis,17
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Fatty acid degradation,34
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Fatty acid elongation,19
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Flavone and flavonol biosynthesis,1
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Folate biosynthesis,9
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Fructose and mannose metabolism,21
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Galactose metabolism,25
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Geraniol degradation,8
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Glutathione metabolism,30
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Glycerolipid metabolism,15
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Glycerophospholipid metabolism,12
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,"Glycine, serine and threonine metabolism",15
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Glycolysis / Gluconeogenesis,53
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,3
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Glycosaminoglycan biosynthesis - keratan sulfate,2
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Glycosaminoglycan degradation,5
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Glycosphingolipid biosynthesis - ganglio series,8
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Glycosphingolipid biosynthesis - globo and isoglobo series,6
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Glycosphingolipid biosynthesis - lacto and neolacto series,4
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Glyoxylate and dicarboxylate metabolism,11
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Histidine metabolism,14
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Inositol phosphate metabolism,19
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Insect hormone biosynthesis,4
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Isoquinoline alkaloid biosynthesis,7
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Limonene and pinene degradation,5
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Linoleic acid metabolism,6
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Lysine degradation,16
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Metabolic pathways,323
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Metabolism of xenobiotics by cytochrome P450,25
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Methane metabolism,8
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Microbial metabolism in diverse environments,105
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Monobactam biosynthesis,1
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Mucin type O-glycan biosynthesis,2
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,N-Glycan biosynthesis,1
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Naphthalene degradation,1
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,"Neomycin, kanamycin and gentamicin biosynthesis",15
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Nicotinate and nicotinamide metabolism,19
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Nitrogen metabolism,4
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Novobiocin biosynthesis,3
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,One carbon pool by folate,13
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Other glycan degradation,5
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Oxidative phosphorylation,4
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Pantothenate and CoA biosynthesis,4
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Pentose and glucuronate interconversions,7
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Pentose phosphate pathway,9
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Phenylalanine metabolism,14
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,"Phenylalanine, tyrosine and tryptophan biosynthesis",3
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Phenylpropanoid biosynthesis,1
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Porphyrin and chlorophyll metabolism,5
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Propanoate metabolism,16
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Purine metabolism,67
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Pyrimidine metabolism,64
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Pyruvate metabolism,33
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Retinol metabolism,8
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Riboflavin metabolism,2
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Selenocompound metabolism,2
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Sphingolipid metabolism,10
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Starch and sucrose metabolism,19
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Steroid biosynthesis,6
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Steroid hormone biosynthesis,11
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Streptomycin biosynthesis,17
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Styrene degradation,1
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Sulfur metabolism,2
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Synthesis and degradation of ketone bodies,3
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Taurine and hypotaurine metabolism,4
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Terpenoid backbone biosynthesis,4
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Thiamine metabolism,3
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Toluene degradation,3
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,"Tropane, piperidine and pyridine alkaloid biosynthesis",5
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Tryptophan metabolism,24
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Tyrosine metabolism,18
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Ubiquinone and other terpenoid-quinone biosynthesis,1
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,"Valine, leucine and isoleucine biosynthesis",2
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,"Valine, leucine and isoleucine degradation",22
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Various types of N-glycan biosynthesis,1
Urothelial,Cancer,MDS,Urothelial_Cancer_MDS,UCM,Vitamin B6 metabolism,1
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Aflatoxin biosynthesis,2
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,"Alanine, aspartate and glutamate metabolism",15
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,alpha-Linolenic acid metabolism,249
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Amino sugar and nucleotide sugar metabolism,35
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Aminoacyl-tRNA biosynthesis,20
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Aminobenzoate degradation,129
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Arachidonic acid metabolism,80
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Arginine and proline metabolism,62
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Arginine biosynthesis,6
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Ascorbate and aldarate metabolism,20
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Benzoate degradation,281
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,beta-Alanine metabolism,153
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Betalain biosynthesis,21
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Biosynthesis of ansamycins,2
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Biosynthesis of antibiotics,448
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Biosynthesis of secondary metabolites,791
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Biosynthesis of unsaturated fatty acids,233
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Biotin metabolism,25
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Butanoate metabolism,195
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Caffeine metabolism,36
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Caprolactam degradation,191
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Carbon fixation in photosynthetic organisms,12
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Carbon fixation pathways in prokaryotes,210
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Chloroalkane and chloroalkene degradation,16
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Citrate cycle (TCA cycle),22
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,"Cutin, suberine and wax biosynthesis",1
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Cyanoamino acid metabolism,5
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Cysteine and methionine metabolism,33
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,D-Alanine metabolism,1
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,D-Arginine and D-ornithine metabolism,1
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,D-Glutamine and D-glutamate metabolism,1
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Drug metabolism - cytochrome P450,102
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Drug metabolism - other enzymes,60
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Ether lipid metabolism,23
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Ethylbenzene degradation,92
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Fatty acid biosynthesis,166
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Fatty acid degradation,638
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Fatty acid elongation,405
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Flavone and flavonol biosynthesis,2
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Folate biosynthesis,53
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Fructose and mannose metabolism,24
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Galactose metabolism,26
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Geraniol degradation,280
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Glucosinolate biosynthesis,3
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Glutathione metabolism,51
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Glycerolipid metabolism,121
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Glycerophospholipid metabolism,110
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,"Glycine, serine and threonine metabolism",60
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Glycolysis / Gluconeogenesis,59
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,11
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,6
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Glycosaminoglycan biosynthesis - keratan sulfate,8
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Glycosaminoglycan degradation,36
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Glycosphingolipid biosynthesis - ganglio series,21
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Glycosphingolipid biosynthesis - globo and isoglobo series,34
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Glycosphingolipid biosynthesis - lacto and neolacto series,43
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,2
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Glyoxylate and dicarboxylate metabolism,21
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Histidine metabolism,59
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Inositol phosphate metabolism,19
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Insect hormone biosynthesis,11
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Isoquinoline alkaloid biosynthesis,45
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Limonene and pinene degradation,105
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Linoleic acid metabolism,40
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Lipoic acid metabolism,3
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Lysine biosynthesis,4
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Lysine degradation,223
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Mannose type O-glycan biosynthesis,9
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Metabolic pathways,1507
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Metabolism of xenobiotics by cytochrome P450,114
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Methane metabolism,20
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Microbial metabolism in diverse environments,450
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Monobactam biosynthesis,1
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Mucin type O-glycan biosynthesis,11
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,N-Glycan biosynthesis,27
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Naphthalene degradation,3
